VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1E16GF158206,34300,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",50458,"Rockville, MD",CLEAN
5YJSA1S16FFP74717,34800,Model S,2015,60Kwh,Model X Grey,Black,"19"" Sport Wheels",42202,"Lathrop, CA",CLEAN
5YJSA1H17FF090296,35000,Model S,2015,85Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",62611,"Glen Allen, VA",CLEAN
5YJSA1E10HF196581,35600,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",53007,"Lathrop, CA",CLEAN
5YJSA1E25FF114138,35700,Model S,2015,Dual Motor 70Kwh,Solid Black,Tan,"19"" Sport Wheels",42732,"Owings Mills, MD",CLEAN
5YJSA1E29FF118600,35700,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",47573,"Dania Beach, FL",PREVIOUS ACCIDENT(S)
5YJSA1E19GF156420,36900,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",39619,"Lathrop, CA",CLEAN
5YJSA1E14GF158494,37100,Model S,2016,75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",40668,"Lathrop, CA",CLEAN
5YJSA1E13GF158194,37100,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",28844,,CLEAN
5YJSA1E17HF225266,37400,Model S,2017,75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",75130,"Lathrop, CA",CLEAN
5YJSA1E29FF104812,37400,Model S,2015,Dual Motor 85Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",73514,"Buena Park, CA",CLEAN
5YJSA1S22FF092815,37500,Model S,2015,Dual Motor 70Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",27740,"Devon, PA",PREVIOUS ACCIDENT(S)
5YJSA1E25FF106475,37600,Model S,2015,Dual Motor 70Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",31190,"Lathrop, CA",CLEAN
5YJSA1H17FFP73647,38100,Model S,2015,85Kwh,Model X Grey,Black,"19"" Sport Wheels",43422,"Bakersfield, CA",CLEAN
5YJSA1E25FF114091,38300,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",45419,"Cincinnati, OH",CLEAN
5YJSA1E16GF152907,38400,Model S,2016,75Kwh,Solid Black,Tan,"19"" Sport Wheels",20905,"Costa Mesa, CA",CLEAN
5YJSA1E27GF126678,38500,Model S,2016,Dual Motor 85Kwh,Pearl White Multi-Coat,Black,"21"" Wheels",52056,"Las Vegas, NV",PREVIOUS ACCIDENT(S)
5YJSA1S25FF088015,38600,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",32119,"West Palm Beach, FL",CLEAN
5YJSA1H2XFFP78009,38600,Model S,2015,Dual Motor 85Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",48903,"Denver, CO",PREVIOUS ACCIDENT(S)
5YJSA1H40FF085855,38800,Model S,2015,Dual Motor 85Kwh Performance,Solid Black,Black,"19"" Sport Wheels",77127,"Littleton, CO",CLEAN
5YJSA1E26GF129460,39000,Model S,2016,Dual Motor 90Kwh,Pearl White Multi-Coat,Grey,"19"" Sport Wheels",54928,"Denver, CO",CLEAN
5YJSA1E12GF144240,39200,Model S,2016,75Kwh,Model X Grey,Black,"19"" Sport Wheels",26552,"Rockville, MD",CLEAN
5YJSA1E14GF160911,39400,Model S,2016,75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",26449,"Chesterfield, MO",PREVIOUS ACCIDENT(S)
5YJSA1E1XGF174683,39900,Model S,2016,75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",26040,"Lathrop, CA",CLEAN
5YJSA1E28FF120290,40200,Model S,2015,Dual Motor 85Kwh,Solid Black,Tan,"21"" Wheels",43883,"Las Vegas, NV",PREVIOUS ACCIDENT(S)
5YJSA1E14GF176185,40300,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",43164,"Hawthorne, CA",CLEAN
5YJSA1H43FF082190,40500,Model S,2015,Dual Motor 85Kwh Performance,Silver Metallic,Black,"21"" Wheels",68122,,CLEAN
5YJSA1E23FF103381,40700,Model S,2015,Dual Motor 85Kwh,Brown Metallic,Tan,"21"" Wheels",46615,"Carlsbad, CA",CLEAN
5YJSA1E2XGF134211,41200,Model S,2016,Dual Motor 70Kwh,Model X Grey,Grey,"19"" Sport Wheels",27597,"Glen Allen, VA",CLEAN
5YJSA1E1XGF166664,41200,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",34106,"Decatur, GA",CLEAN
