VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1E16GF158206,33700,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",50458,"Rockville, MD",CLEAN
5YJSA1H17FF090296,34300,Model S,2015,85Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",62611,"Glen Allen, VA",CLEAN
5YJSA1S16FFP74717,34600,Model S,2015,60Kwh,Model X Grey,Black,"19"" Sport Wheels",42202,"Lathrop, CA",CLEAN
5YJSA1E29FF118600,35500,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",47573,"Dania Beach, FL",PREVIOUS ACCIDENT(S)
5YJSA1E25FF114138,36000,Model S,2015,Dual Motor 70Kwh,Solid Black,Tan,"19"" Sport Wheels",42732,"Owings Mills, MD",CLEAN
5YJSA1E19GF156420,36700,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",39619,"Lathrop, CA",CLEAN
5YJSA1E29FF104812,37000,Model S,2015,Dual Motor 85Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",73514,"Buena Park, CA",CLEAN
5YJSA1S22FF092815,37200,Model S,2015,Dual Motor 70Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",27740,"Devon, PA",PREVIOUS ACCIDENT(S)
5YJSA1E25FF106475,37200,Model S,2015,Dual Motor 70Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",31190,"Lathrop, CA",CLEAN
5YJSA1H17FFP73647,37600,Model S,2015,85Kwh,Model X Grey,Black,"19"" Sport Wheels",43422,"Bakersfield, CA",CLEAN
5YJSA1S25FF088015,38100,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",32119,"West Palm Beach, FL",CLEAN
5YJSA1H40FF085855,38200,Model S,2015,Dual Motor 85Kwh Performance,Solid Black,Black,"19"" Sport Wheels",77127,"Littleton, CO",CLEAN
5YJSA1E25FF114091,38200,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",45419,"Cincinnati, OH",CLEAN
5YJSA1E27GF126678,38300,Model S,2016,Dual Motor 85Kwh,Pearl White Multi-Coat,Black,"21"" Wheels",52056,"Las Vegas, NV",PREVIOUS ACCIDENT(S)
5YJSA1H2XFFP78009,38300,Model S,2015,Dual Motor 85Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",48903,"Denver, CO",PREVIOUS ACCIDENT(S)
5YJSA1E16GF152907,38400,Model S,2016,75Kwh,Solid Black,Tan,"19"" Sport Wheels",20905,"Costa Mesa, CA",CLEAN
5YJSA1E12GF144240,38900,Model S,2016,75Kwh,Model X Grey,Black,"19"" Sport Wheels",26552,"Rockville, MD",CLEAN
5YJSA1E14GF160911,38900,Model S,2016,75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",26449,"Chesterfield, MO",PREVIOUS ACCIDENT(S)
5YJSA1E26GF129460,38900,Model S,2016,Dual Motor 90Kwh,Pearl White Multi-Coat,Grey,"19"" Sport Wheels",54928,"Denver, CO",CLEAN
5YJSA1E28FF120290,39700,Model S,2015,Dual Motor 85Kwh,Solid Black,Tan,"21"" Wheels",43883,"Las Vegas, NV",PREVIOUS ACCIDENT(S)
5YJSA1E22HF190385,42400,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",34104,"Lathrop, CA",CLEAN
5YJSA1E15HF182000,42400,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",18158,"Elk Grove Village, IL",PREVIOUS ACCIDENT(S)
5YJSA1E13HF221425,42500,Model S,2017,75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",32429,"Fremont, CA",CLEAN
5YJSA1E13HF227631,42700,Model S,2017,75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",52855,"Lathrop, CA",CLEAN
5YJSA1E29GF125788,42800,Model S,2016,Dual Motor 85Kwh,Solid Black,Black,"19"" Sport Wheels",40329,"Tampa, FL",CLEAN
5YJSA1E17HF228426,42800,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",24881,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E16HF228501,43000,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",43932,"Lathrop, CA",CLEAN
5YJSA1E26HF204319,43100,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",45511,"Portland, OR",CLEAN
5YJSA1E1XHF187077,43200,Model S,2017,75Kwh,Pearl White Multi-Coat,White,"19"" Sport Wheels",33094,"Lathrop, CA",CLEAN
5YJSA1E15HF204254,43300,Model S,2017,75Kwh,Solid Black,Black,"19"" Sport Wheels",32827,"Lathrop, CA",CLEAN
