VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1E27HF234834,47100,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",42507,"Toledo, OH",CLEAN
5YJSA1E25HF199758,47200,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",33501,"Pomona, CA",CLEAN
5YJSA1E20HF187887,47200,Model S,2017,Dual Motor 75Kwh,Model X Grey,Tan,"19"" Sport Wheels",30087,"Portland, OR",CLEAN
5YJSA1E17HF219208,47200,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",29682,"Scottsdale, AZ",CLEAN
5YJSA1E26HF226840,47300,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Cream Premium,"19"" Sport Wheels",44640,,CLEAN
5YJSA1E10HF212939,47300,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",28629,"Hawthorne, CA",CLEAN
5YJSA1E10HF196130,47300,Model S,2017,75Kwh,Silver Metallic,Black,"19"" Sport Wheels",23366,"Lathrop, CA",CLEAN
5YJSA1E29HF186592,47500,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",30094,"Lathrop, CA",CLEAN
5YJSA1E20HF202629,47500,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",53120,"Pomona, CA",CLEAN
5YJSA1E1XHF231126,47800,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",38263,"Fremont, CA",CLEAN
5YJSA1E2XHF232365,47800,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",41617,"Scottsdale, AZ",CLEAN
5YJSA1E14HF217657,47800,Model S,2017,75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",24144,"Burbank, CA",CLEAN
5YJSA1E27HF234266,47800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",34628,"Pomona, CA",CLEAN
5YJSA1E10HF208843,47900,Model S,2017,75Kwh,Silver Metallic,White,"19"" Sport Wheels",29484,,CLEAN
5YJSA1E24HF213083,47900,Model S,2017,Dual Motor 75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",19868,"Renton, WA",CLEAN
5YJSA1E17HF228524,48100,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",25646,"Lathrop, CA",CLEAN
5YJSA1E15HF214170,48200,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",20395,"Burlingame, CA",CLEAN
5YJSA1E26HF228684,48200,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",46338,"Scottsdale, AZ",CLEAN
5YJSA1E10HF232690,48300,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",25240,"Lathrop, CA",CLEAN
5YJSA1E27HF231707,48300,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",37073,"Costa Mesa, CA",PREVIOUS ACCIDENT(S)
5YJSA1E21HF185212,48400,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",82478,,CLEAN
5YJSA1E20HF209824,48600,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",22727,"Chesterfield, MO",PREVIOUS ACCIDENT(S)
5YJSA1E17HF214509,48600,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",20617,"Miami, FL",CLEAN
5YJSA1E13HF218038,48600,Model S,2017,75Kwh,Red Multi-Coat,White,"19"" Sport Wheels",21261,,CLEAN
5YJSA1E27HF192410,48600,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",34650,"Lathrop, CA",CLEAN
5YJSA1E13HF228438,48600,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",15977,"Matthews, NC",CLEAN
5YJSA1E27HF198532,48700,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",22870,"Littleton, CO",CLEAN
5YJSA1E28HF214740,48900,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",29894,"Matthews, NC",CLEAN
5YJSA1H42FF096078,49000,Model S,2015,Dual Motor 85Kwh Performance,Model X Grey,Tan,"21"" Wheels",28261,"Burbank, CA",CLEAN
5YJSA1E19HF203771,49000,Model S,2017,60Kwh,Model X Grey,Black,"21"" Wheels",22152,"Scottsdale, AZ",CLEAN
5YJSA1E28HF220229,49000,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",23800,"Mt. Kisco, NY",CLEAN
5YJSA1E25JF249127,49000,Model S,2018,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",46520,"Lathrop, CA",CLEAN
5YJSA1E12HF221030,49100,Model S,2017,75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",25929,"Scottsdale, AZ",CLEAN
5YJSA1E20HF198503,49100,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",26188,"Matthews, NC",CLEAN
5YJSA1E29HF199908,49100,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",27785,"Glen Allen, VA",CLEAN
5YJSA1E20HF193401,49200,Model S,2017,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",27469,,CLEAN
5YJSA1E21HF230455,49300,Model S,2017,Dual Motor 75Kwh,Solid Black,Black Cloth,"21"" Wheels",8280,"Toledo, OH",CLEAN
5YJSA1E14HF221014,49300,Model S,2017,75Kwh,Model X Grey,Black,"21"" Wheels",15341,"Pomona, CA",CLEAN
5YJSA1E22HF193593,49400,Model S,2017,Dual Motor 90Kwh,Silver Metallic,Tan,"19"" Sport Wheels",51138,"Santa Barbara, CA",CLEAN
5YJSA1E27JF248013,49600,Model S,2018,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",21405,"Palo Alto, CA",PREVIOUS ACCIDENT(S)
5YJSA1E24HF220941,49700,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",54967,"Carlsbad, CA",CLEAN
5YJSA1E25HF231818,49800,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",31399,"Carlsbad, CA",CLEAN
5YJSA1E23HF204262,49800,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",25332,,CLEAN
5YJSA1E27JF235911,50000,Model S,2018,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",28917,"Hawthorne, CA",PREVIOUS ACCIDENT(S)
5YJSA1E24HF208904,50000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",25046,"Rockville, MD",CLEAN
5YJSA1E41FF117992,50100,Model S,2015,Dual Motor 90Kwh Performance,Model X Grey,Grey,"21"" Wheels",45138,"Owings Mills, MD",CLEAN
5YJSA1E28HF210350,50100,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",17809,"Lisle, IL",PREVIOUS ACCIDENT(S)
5YJSA1E44GF160899,50100,Model S,2016,Dual Motor 90Kwh Performance,Red Multi-Coat,Black,"19"" Sport Wheels",46851,"Rocklin, CA",CLEAN
5YJSA1E2XHF217574,50200,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",37735,"Roswell, GA",CLEAN
5YJSA1E2XHF194622,50300,Model S,2017,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",28444,"Burbank, CA",CLEAN
5YJSA1E20HF231659,50400,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",30840,"Santa Barbara, CA",CLEAN
5YJSA1E27JF295185,50400,Model S,2018,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",56862,"Lathrop, CA",CLEAN
5YJSA1E23HF212975,50400,Model S,2017,Dual Motor 75Kwh,Model X Grey,White,"19"" Sport Wheels",32637,"Tampa, FL",CLEAN
5YJSA1E2XHF232057,50900,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Cream Premium,"19"" Sport Wheels",29653,"Lathrop, CA",CLEAN
5YJSA1E22HF230299,50900,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",22855,"Hawthorne, CA",CLEAN
5YJSA1E24HF219613,51000,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",25647,"Pomona, CA",PREVIOUS ACCIDENT(S)
5YJSA1E25HF198688,51000,Model S,2017,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",21197,"Scottsdale, AZ",PREVIOUS ACCIDENT(S)
5YJSA1E20HF218829,51400,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",26860,"Littleton, CO",CLEAN
5YJSA1E22HF202583,51400,Model S,2017,Dual Motor 75Kwh,Silver Metallic,White,"19"" Sport Wheels",23812,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E49GF131236,51400,Model S,2016,Dual Motor 90Kwh Performance,Model X Grey,Black,"21"" Wheels",41317,"Palm Springs, CA",PREVIOUS ACCIDENT(S)
5YJSA1E24HF218784,51600,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",20808,"Hawthorne, CA",CLEAN
5YJSA1E28HF218660,51600,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",32930,"Lathrop, CA",CLEAN
5YJSA1E27JF235956,51900,Model S,2018,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",35024,"Pomona, CA",CLEAN
5YJSA1E28HF230694,52000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",29038,"Springfield, NJ",CLEAN
5YJSA1E26HF193144,52200,Model S,2017,Dual Motor 90Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",45413,"Burbank, CA",CLEAN
5YJSA1E23HF227248,52300,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",28997,"Pomona, CA",CLEAN
5YJSA1E27GF167618,52300,Model S,2016,Dual Motor 90Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",44852,"Rockville, MD",CLEAN
5YJSA1E29HF197334,52500,Model S,2017,Dual Motor 75Kwh,Solid Black,White,"19"" Sport Wheels",20787,"Littleton, CO",CLEAN
5YJSA1E25HF222388,52500,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",25805,"Lathrop, CA",CLEAN
5YJSA1E20HF230706,52500,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",18705,"Scottsdale, AZ",CLEAN
5YJSA1E24HF230725,52600,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",30490,"Lathrop, CA",CLEAN
5YJSA1E25HF190753,52600,Model S,2017,Dual Motor 90Kwh,Pearl White Multi-Coat,Tan,"21"" Wheels",41195,,CLEAN
5YJSA1E25HF193412,52700,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",23044,"Owings Mills, MD",CLEAN
5YJSA1E27HF202062,52700,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",57585,,CLEAN
5YJSA1E2XHF219504,52800,Model S,2017,Dual Motor 100Kwh,Solid Black,Black,"19"" Sport Wheels",53184,"Pomona, CA",CLEAN
5YJSA1E23HF230621,52800,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",19985,"Hawthorne, CA",CLEAN
5YJSA1E22HF200168,52800,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",46516,"Scottsdale, AZ",CLEAN
5YJSA1E28HF228623,53000,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",12878,"Hawthorne, CA",CLEAN
5YJSA1E28HF192187,53100,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",5312,"Burbank, CA",CLEAN
5YJSA1E25HF202626,53100,Model S,2017,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",36579,"Glen Allen, VA",CLEAN
5YJSA1E25HF232595,53100,Model S,2017,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",15315,"Rockville, MD",CLEAN
5YJSA1E22HF226074,53100,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",22566,"Lathrop, CA",CLEAN
5YJSA1E26HF230676,53200,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",24052,"Tampa, FL",CLEAN
5YJSA1E2XHF199464,53200,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",52540,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E20HF210374,53400,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"21"" Wheels",59718,"Cincinnati, OH",PREVIOUS ACCIDENT(S)
5YJSA1E25HF208586,54700,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Black,"19"" Sport Wheels",37672,"Portland, OR",CLEAN
5YJSA1E44GF133573,55000,Model S,2016,Dual Motor 90Kwh Performance,Silver Metallic,Grey,"21"" Wheels",38949,,CLEAN
5YJSA1E29JF260289,55200,Model S,2018,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",12755,"Denver, CO",CLEAN
5YJSA1E20HF230009,55300,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",23480,"Lathrop, CA",CLEAN
5YJSA1E28HF200255,55400,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Tan,"19"" Sport Wheels",37065,"Scottsdale, AZ",CLEAN
5YJSA1E21HF199238,55400,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",17326,"Marina Del Rey, CA",CLEAN
5YJSA1E43FF116584,55500,Model S,2015,Dual Motor 90Kwh Ludicrous,Model X Grey,Grey,"21"" Wheels",15577,"Littleton, CO",CLEAN
5YJSA1E27HF204359,55700,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",37270,"Lathrop, CA",CLEAN
5YJSA1E2XHF232172,55700,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",22509,"Lathrop, CA",CLEAN
5YJSA1E23HF231803,55700,Model S,2017,Dual Motor 100Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",43084,"Pomona, CA",CLEAN
5YJSA1E24HF229221,55800,Model S,2017,Dual Motor 100Kwh,Red Multi-Coat,Cream Premium,"19"" Sport Wheels",40765,"Burlingame, CA",CLEAN
5YJSA1E24HF229851,55800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",20207,"Lathrop, CA",CLEAN
5YJSA1E29HF201026,55900,Model S,2017,Dual Motor 100Kwh,Solid Black,Black,"19"" Sport Wheels",28789,"Costa Mesa, CA",CLEAN
5YJSA1E25HF202478,55900,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",36260,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E23JF295071,55900,Model S,2018,Dual Motor 75Kwh,Solid Black,Black Cloth,"21"" Wheels",21476,"Lathrop, CA",CLEAN
5YJSA1E24HF228697,56000,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"21"" Wheels",17484,,CLEAN
5YJSA1E25HF230538,56000,Model S,2017,Dual Motor 75Kwh,Solid Black,White,"21"" Wheels",19130,"Roswell, GA",CLEAN
5YJSA1E26HF226885,56000,Model S,2017,Dual Motor 100Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",39242,"Burbank, CA",CLEAN
5YJSA1E28HF226841,56200,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Cream Premium,"19"" Sport Wheels",20018,"Palm Springs, CA",CLEAN
5YJSA1E21HF232206,56300,Model S,2017,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",15285,"Lathrop, CA",CLEAN
5YJSA1E27HF227981,56300,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Cream Premium,"19"" Sport Wheels",54068,"Miami, FL",CLEAN
5YJSA1E25HF215909,56400,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",47943,"Lathrop, CA",CLEAN
5YJSA1E23HF217433,56400,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",39521,"Lathrop, CA",CLEAN
5YJSA1E20HF217440,56500,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Black Cloth,"21"" Wheels",41910,"Scottsdale, AZ",PREVIOUS ACCIDENT(S)
5YJSA1E23HF220901,56700,Model S,2017,Dual Motor 100Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",51818,"Tempe, AZ",CLEAN
5YJSA1E22HF210764,56700,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",47192,"Littleton, CO",CLEAN
5YJSA1E27HF216009,56700,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Cream Premium,"19"" Sport Wheels",24537,"Lathrop, CA",CLEAN
