VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1S22FF085136,35100,Model S,2015,Dual Motor 70Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",59166,"Elk Grove Village, IL",CLEAN
5YJSA1H2XFFP78009,36200,Model S,2015,Dual Motor 85Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",48903,"Denver, CO",PREVIOUS ACCIDENT(S)
5YJSA1E21FF102634,37000,Model S,2015,Dual Motor 85Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",52202,"Littleton, CO",CLEAN
5YJSA1E16FF116455,37200,Model S,2015,70Kwh,Solid Black,Black,"19"" Sport Wheels",42208,"Tempe, AZ",CLEAN
5YJSA1H27FFP77495,37200,Model S,2015,Dual Motor 85Kwh,Model X Grey,Grey,"19"" Sport Wheels",53648,"Eatonville, FL",PREVIOUS ACCIDENT(S)
5YJSA1E21GF138129,37700,Model S,2016,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",68922,"Bellevue, WA",CLEAN
5YJSA1H27FF095023,40400,Model S,2015,Dual Motor 85Kwh,Brown Metallic,Black,"19"" Sport Wheels",50250,"Lisle, IL",CLEAN
5YJSA1E12HF205510,41300,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",33979,"Pomona, CA",CLEAN
5YJSA1E21FF112015,41300,Model S,2015,Dual Motor 70Kwh,Brown Metallic,Black,"21"" Wheels",25511,"Bellevue, WA",CLEAN
5YJSA1H27FF082112,41600,Model S,2015,Dual Motor 85Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",32569,"Renton, WA",CLEAN
5YJSA1E21FF120180,41700,Model S,2015,Dual Motor 85Kwh,Model X Grey,Tan,"19"" Sport Wheels",37302,"Lathrop, CA",CLEAN
5YJSA1E21FF113035,41800,Model S,2015,Dual Motor 90Kwh,Pearl White Multi-Coat,Tan,"21"" Wheels",28759,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E23HF230666,41900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"21"" Wheels",35482,"Tempe, AZ",PREVIOUS ACCIDENT(S)
5YJSA1E20GF153673,42100,Model S,2016,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",38353,"Elk Grove Village, IL",PREVIOUS ACCIDENT(S)
5YJSA1E26HF233058,42200,Model S,2017,Dual Motor 75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",42442,"Wexford, PA",CLEAN
5YJSA1E25HF208197,42600,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",52379,"Kenilworth, NJ",PREVIOUS ACCIDENT(S)
5YJSA1E24FF106404,43100,Model S,2015,Dual Motor 85Kwh,Brown Metallic,Black,"19"" Sport Wheels",31489,"Scottsdale, AZ",CLEAN
5YJSA1E20GF137473,43300,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",40941,,CLEAN
5YJSA1E21FF115903,43700,Model S,2015,Dual Motor 85Kwh,Model X Grey,Grey,"19"" Sport Wheels",31019,"Renton, WA",CLEAN
5YJSA1E1XHF231126,43900,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",38264,"Lathrop, CA",CLEAN
5YJSA1E16HF209625,44300,Model S,2017,75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",37466,,CLEAN
5YJSA1E2XHF193339,44300,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",46621,"Portland, OR",CLEAN
5YJSA1E29HF223348,44400,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",34143,"Lathrop, CA",CLEAN
5YJSA1E17HF228426,44400,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",24881,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E18GF173029,44500,Model S,2016,75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",23832,"Lathrop, CA",CLEAN
5YJSA1E18HF216396,45000,Model S,2017,75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",34510,"Elk Grove Village, IL",CLEAN
5YJSA1E18HF231156,45100,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",32204,"Lathrop, CA",CLEAN
5YJSA1E22GF157580,45200,Model S,2016,Dual Motor 90Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",41529,"Burbank, CA",CLEAN
5YJSA1E18HF188731,45400,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",31596,"Lathrop, CA",CLEAN
5YJSA1E26GF152785,45400,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",26443,"Littleton, CO",CLEAN
5YJSA1E24HF213083,45400,Model S,2017,Dual Motor 75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",19883,"Bellevue, WA",CLEAN
5YJSA1E26HF230516,45500,Model S,2017,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",51086,"Decatur, GA",CLEAN
5YJSA1E2XGF134614,45600,Model S,2016,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",10504,"Chicago, IL",CLEAN
5YJSA1E1XHF202662,45700,Model S,2017,75Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",37239,"Santa Barbara, CA",CLEAN
5YJSA1E1XHF231319,45700,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",12636,"Tempe, AZ",CLEAN
5YJSA1E25HF199758,45800,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",33501,"Marina Del Rey, CA",CLEAN
5YJSA1E20JF282617,45900,Model S,2018,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",42732,"Lathrop, CA",CLEAN
5YJSA1E12HF221030,46100,Model S,2017,75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",25929,"Scottsdale, AZ",CLEAN
5YJSA1E15HF214170,46400,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",20535,"Burlingame, CA",CLEAN
5YJSA1E10HF196130,46600,Model S,2017,75Kwh,Silver Metallic,Black,"19"" Sport Wheels",23366,"Lathrop, CA",CLEAN
5YJSA1E25HF230488,47000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"21"" Wheels",29071,"Burbank, CA",CLEAN
5YJSA1E28HF231571,47000,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Cream Premium,"19"" Sport Wheels",25755,"Columbus, OH",CLEAN
5YJSA1E2XHF230471,47100,Model S,2017,Dual Motor 75Kwh,Silver Metallic,White,"19"" Sport Wheels",50184,"Van Nuys, CA",CLEAN
5YJSA1E15HF215304,47100,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",26208,"Owings Mills, MD",CLEAN
5YJSA1E25HF230510,47100,Model S,2017,Dual Motor 75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",41190,"Smithtown, NY",PREVIOUS ACCIDENT(S)
5YJSA1E20HF198503,47100,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",26188,"Matthews, NC",CLEAN
5YJSA1E17HF214509,47100,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",20617,"Miami, FL",CLEAN
5YJSA1E10HF231152,47400,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",30861,"Burbank, CA",CLEAN
5YJSA1E13HF218038,47400,Model S,2017,75Kwh,Red Multi-Coat,White,"19"" Sport Wheels",21261,,CLEAN
5YJSA1E10HF225948,47400,Model S,2017,75Kwh,Silver Metallic,Cream Premium,"19"" Sport Wheels",20082,"Costa Mesa, CA",CLEAN
5YJSA1E10HF232690,47500,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",25240,"Lathrop, CA",CLEAN
5YJSA1E27JF295185,47500,Model S,2018,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",56862,"Lathrop, CA",CLEAN
5YJSA1E29HF199908,47500,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",27785,"Glen Allen, VA",CLEAN
5YJSA1E17HF226403,47500,Model S,2017,75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",35489,"Hawthorne, CA",CLEAN
5YJSA1E18HF209383,47600,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",29354,"Palo Alto, CA",CLEAN
5YJSA1E27HF192410,47600,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",34650,"Lathrop, CA",CLEAN
5YJSA1E22GF138236,47700,Model S,2016,Dual Motor 90Kwh,Model X Grey,Grey,"19"" Sport Wheels",23386,"Pomona, CA",CLEAN
5YJSA1E23HF213088,47900,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",33246,"Palm Springs, CA",CLEAN
5YJSA1E26HF230743,47900,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",33620,"Lathrop, CA",CLEAN
5YJSA1E24HF232295,47900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",43485,"Lathrop, CA",CLEAN
5YJSA1E41FF117992,48600,Model S,2015,Dual Motor 90Kwh Performance,Model X Grey,Grey,"21"" Wheels",45138,"Owings Mills, MD",CLEAN
5YJSA1E1XHF228114,48800,Model S,2017,75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",28988,"Lathrop, CA",CLEAN
5YJSA1E16HF205767,48800,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",20499,,CLEAN
5YJSA1E14HF231350,48800,Model S,2017,75Kwh,Solid Black,Black,"19"" Sport Wheels",25912,"Highland Park, IL",CLEAN
5YJSA1E28HF206217,48900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",24868,"Lisle, IL",CLEAN
5YJSA1E19HF218982,48900,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",20728,"Lathrop, CA",CLEAN
5YJSA1E18HF208816,49000,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",15181,"Scottsdale, AZ",CLEAN
5YJSA1E29HF224788,49100,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",41888,"Springfield, NJ",CLEAN
5YJSA1E25HF198688,49100,Model S,2017,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",21197,"Scottsdale, AZ",PREVIOUS ACCIDENT(S)
5YJSA1E21GF178291,49400,Model S,2016,Dual Motor 75Kwh,Solid Black,Grey,"19"" Sport Wheels",23585,"Lathrop, CA",CLEAN
5YJSA1E28HF218660,49500,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",32930,"Lathrop, CA",CLEAN
5YJSA1E21HF232335,49500,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",24742,"Lathrop, CA",CLEAN
5YJSA1E25HF193412,49600,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",23226,"Owings Mills, MD",CLEAN
5YJSA1E27GF175962,49800,Model S,2016,Dual Motor 90Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",42385,"Rockville, MD",PREVIOUS ACCIDENT(S)
5YJSA1E26HF210847,49800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",37111,"Elk Grove Village, IL",CLEAN
5YJSA1E29HF229859,49800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",35145,"Lathrop, CA",CLEAN
5YJSA1E20GF172823,50000,Model S,2016,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",49754,"Elk Grove Village, IL",CLEAN
5YJSA1E25HF222388,50000,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",25805,"Lathrop, CA",CLEAN
5YJSA1E1XHF226377,50100,Model S,2017,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",14038,,CLEAN
5YJSA1E20HF230656,50500,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,White,"19"" Sport Wheels",37148,"Bellevue, WA",CLEAN
5YJSA1E25HF231818,49100,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",31401,"Carlsbad, CA",CLEAN
5YJSA1E23HF227248,49900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",28997,"Pomona, CA",CLEAN
5YJSA1E24HF218784,50000,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",20808,"Hawthorne, CA",CLEAN
5YJSA1E25HF231690,50500,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",38811,"Bellevue, WA",CLEAN
5YJSA1E28HF204306,50500,Model S,2017,Dual Motor 100Kwh,Solid Black,White,"19"" Sport Wheels",43699,"Dedham, MA",CLEAN
5YJSA1E16HF231334,50600,Model S,2017,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",24332,"Lathrop, CA",CLEAN
5YJSA1E22HF203023,50600,Model S,2017,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",48438,"Las Vegas, NV",CLEAN
5YJSA1E22HF226074,50600,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",22567,"Lathrop, CA",CLEAN
5YJSA1E2XHF199464,50600,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",52586,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E15HF208188,50700,Model S,2017,75Kwh,Pearl White Multi-Coat,Tan,"21"" Wheels",20167,,CLEAN
5YJSA1E28HF221526,50700,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",34333,"Lathrop, CA",CLEAN
5YJSA1E26HF232329,50700,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"21"" Wheels",31812,"Pomona, CA",CLEAN
5YJSA1E28HF232199,50900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",33283,"South Salt Lake City, UT",CLEAN
5YJSA1E25HF202626,51000,Model S,2017,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",36579,"Glen Allen, VA",CLEAN
5YJSA1E46GF143604,51300,Model S,2016,Dual Motor 90Kwh Ludicrous,Model X Grey,Grey,"19"" Sport Wheels",53367,"Elk Grove Village, IL",PREVIOUS ACCIDENT(S)
5YJSA1E40FF113979,51300,Model S,2015,Dual Motor 90Kwh Performance,Red Multi-Coat,Black,"21"" Wheels",53437,"Elk Grove Village, IL",CLEAN
5YJSA1E28HF215046,51500,Model S,2017,Dual Motor 90Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",28462,"Pomona, CA",CLEAN
5YJSA1E20GF172384,51500,Model S,2016,Dual Motor 90Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",26172,"Lathrop, CA",CLEAN
5YJSA1E22HF196090,51500,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",21217,"Los Angeles, CA",CLEAN
5YJSA1E20JF252503,51600,Model S,2018,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",32330,"Owings Mills, MD",PREVIOUS ACCIDENT(S)
5YJSA1E28HF202426,51600,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Black,"19"" Sport Wheels",48127,"Pomona, CA",CLEAN
5YJSA1E22HF191598,51600,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Black,"21"" Wheels",51073,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E28HF228623,51700,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",12878,"Hawthorne, CA",CLEAN
5YJSA1E23HF232367,51700,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",29034,"Las Vegas, NV",CLEAN
5YJSA1E21HF231735,51700,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"21"" Wheels",38429,"Littleton, CO",CLEAN
5YJSA1E23HF230621,52000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",19985,"Hawthorne, CA",CLEAN
5YJSA1E22HF232019,52000,Model S,2017,Dual Motor 75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",21388,"Burbank, CA",CLEAN
5YJSA1E27HF232520,52000,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",31666,"Lathrop, CA",CLEAN
5YJSA1E26HF231018,52200,Model S,2017,Dual Motor 75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",26263,"Glen Allen, VA",PREVIOUS ACCIDENT(S)
5YJSA1E21HF193441,52200,Model S,2017,Dual Motor 90Kwh,Solid Black,Tan,"19"" Sport Wheels",36012,"Maplewood, MN",CLEAN
5YJSA1E20HF196685,52300,Model S,2017,Dual Motor 100Kwh,Red Multi-Coat,White,"19"" Sport Wheels",32610,"Lisle, IL",CLEAN
5YJSA1E20HF230009,52300,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",23480,"Lathrop, CA",CLEAN
5YJSA1E20HF194693,52300,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",23116,"Dedham, MA",CLEAN
5YJSA1E22HF210537,52400,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",30096,"Lathrop, CA",CLEAN
5YJSA1E28HF231957,52500,Model S,2017,Dual Motor 75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",23236,"Lathrop, CA",CLEAN
5YJSA1E24HF212726,52600,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Black,"19"" Sport Wheels",49414,"Tempe, AZ",CLEAN
5YJSA1E20HF212173,52600,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",30807,"Carlsbad, CA",CLEAN
5YJSA1E2XHF228722,52600,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",16382,"Burlingame, CA",CLEAN
5YJSA1E22HF210733,52600,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",61621,"Lathrop, CA",CLEAN
5YJSA1E13HF233770,52700,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",12175,"Costa Mesa, CA",CLEAN
5YJSA1E22HF229895,52700,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",25155,"Tampa, FL",CLEAN
5YJSA1E2XHF230020,52900,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"21"" Wheels",31313,"Miami, FL",CLEAN
5YJSA1E46GF144140,53000,Model S,2016,Dual Motor 90Kwh Ludicrous,Model X Grey,Black,"21"" Wheels",48721,"Lathrop, CA",CLEAN
5YJSA1E24HF229851,53100,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",20207,"Lathrop, CA",CLEAN
5YJSA1E22HF230769,53200,Model S,2017,Dual Motor 75Kwh,Model X Grey,White,"19"" Sport Wheels",30221,,CLEAN
5YJSA1E21HF192368,53400,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",30606,"Mt. Kisco, NY",CLEAN
5YJSA1E26HF232475,53500,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",20338,"Lathrop, CA",CLEAN
5YJSA1E28HF200871,53800,Model S,2017,Dual Motor 100Kwh,Solid Black,Black,"19"" Sport Wheels",49686,,CLEAN
5YJSA1E24HF231650,53800,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",22408,"Lathrop, CA",CLEAN
5YJSA1E29JF232217,53800,Model S,2018,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",28957,"Lathrop, CA",CLEAN
5YJSA1E24HF232796,53800,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",21684,"Colorado Springs, CO",PREVIOUS ACCIDENT(S)
