VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1H26FF094638,34200,Model S,2015,Dual Motor 85Kwh,Solid Black,Black,"19"" Sport Wheels",73812,"Maplewood, MN",PREVIOUS ACCIDENT(S)
5YJSA1S16FFP74717,35500,Model S,2015,60Kwh,Model X Grey,Black,"19"" Sport Wheels",42202,"Lathrop, CA",CLEAN
5YJSA1E29FF118600,36200,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",47573,"Dania Beach, FL",PREVIOUS ACCIDENT(S)
5YJSA1E28GF124437,37200,Model S,2016,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",45510,"Lathrop, CA",CLEAN
5YJSA1H15FF081595,37500,Model S,2015,85Kwh,Model X Grey,Grey,"19"" Sport Wheels",33536,"Lathrop, CA",CLEAN
5YJSA1E15GF120210,37800,Model S,2016,85Kwh,Solid Black,Grey,"19"" Sport Wheels",38932,"Fremont, CA",CLEAN
5YJSA1E16FF112325,38000,Model S,2015,70Kwh,Silver Metallic,Grey,"19"" Sport Wheels",21875,"Fremont, CA",CLEAN
5YJSA1E25FF106475,38300,Model S,2015,Dual Motor 70Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",31190,"Lathrop, CA",CLEAN
5YJSA1E17HF225266,38600,Model S,2017,75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",75130,"Lathrop, CA",CLEAN
5YJSA1E17GF160630,38700,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",40702,"Lathrop, CA",CLEAN
5YJSA1E18GF152715,38800,Model S,2016,75Kwh,Brown Metallic,Tan,"19"" Sport Wheels",33827,"Pomona, CA",CLEAN
5YJSA1E25FF114091,38800,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",45419,"Cincinnati, OH",CLEAN
5YJSA1E14GF158494,39000,Model S,2016,75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",40668,"Lathrop, CA",CLEAN
5YJSA1E28FF111931,39300,Model S,2015,Dual Motor 70Kwh,Solid Black,Black,"19"" Sport Wheels",39147,"Nashville, TN",CLEAN
