VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1E29GF169435,40700,Model S,2016,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",61544,"Maplewood, MN",CLEAN
5YJSA1E17GF160630,40900,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",40701,"Lathrop, CA",CLEAN
5YJSA1E1XGF176854,41300,Model S,2016,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",29899,"Lynnwood, WA",CLEAN
5YJSA1E17GF162362,41300,Model S,2016,75Kwh,Model X Grey,Black,"19"" Sport Wheels",24674,"Jacksonville, FL",CLEAN
5YJSA1E14GF175165,41300,Model S,2016,75Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",30454,"Lathrop, CA",CLEAN
5YJSA1E25HF185097,41400,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",42917,"Lathrop, CA",CLEAN
5YJSA1E23GF175098,41600,Model S,2016,Dual Motor 75Kwh,Silver Metallic,Grey,"19"" Sport Wheels",55293,"Rockville, MD",CLEAN
5YJSA1E10HF213489,41800,Model S,2017,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",34163,"Minneapolis, MN",CLEAN
5YJSA1S24FF100526,41900,Model S,2015,Dual Motor 70Kwh,Model X Grey,Grey,"19"" Sport Wheels",29782,,CLEAN
5YJSA1E24GF146743,42000,Model S,2016,Dual Motor 90Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",78323,"Dania Beach, FL",PREVIOUS ACCIDENT(S)
5YJSA1E1XGF166664,42100,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",34077,"Marietta, GA",CLEAN
5YJSA1E21HF191544,42100,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",45972,"Lathrop, CA",CLEAN
5YJSA1E16HF190896,42300,Model S,2017,75Kwh,Model X Grey,Tan,"19"" Sport Wheels",41693,,CLEAN
5YJSA1E10HF198315,42300,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",39498,"Fremont, CA",CLEAN
5YJSA1E17HF180491,42300,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",37584,"West Palm Beach, FL",CLEAN
5YJSA1E18GF150138,42400,Model S,2016,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",33398,"Renton, WA",CLEAN
5YJSA1E20GF153723,42500,Model S,2016,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",29935,"Decatur, GA",PREVIOUS ACCIDENT(S)
5YJSA1E17HF208855,42600,Model S,2017,75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",34665,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E24HF172132,42600,Model S,2017,Dual Motor 90Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",85091,"Columbus, OH",CLEAN
5YJSA1E13HF190919,42700,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",26480,"Lathrop, CA",CLEAN
5YJSA1E26GF176293,42700,Model S,2016,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",57293,"Renton, WA",CLEAN
5YJSA1E28HF186129,42800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",51449,"Owings Mills, MD",CLEAN
5YJSA1E19HF217816,42900,Model S,2017,75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",42197,"Lathrop, CA",CLEAN
5YJSA1E20GF154824,43100,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",38507,"Springfield, NJ",CLEAN
5YJSA1E22GF167932,43100,Model S,2016,Dual Motor 75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",53523,"Mt. Kisco, NY",CLEAN
5YJSA1E15HF213522,43200,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",47955,"Carlsbad, CA",CLEAN
5YJSA1E13GF150998,43300,Model S,2016,75Kwh,Model X Grey,Grey,"19"" Sport Wheels",30111,"Lathrop, CA",CLEAN
5YJSA1E27GF154772,43300,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",37166,"Devon, PA",CLEAN
5YJSA1E10HF210527,43300,Model S,2017,75Kwh,Model X Grey,White,"19"" Sport Wheels",35498,"Littleton, CO",CLEAN
5YJSA1E27HF195453,43500,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",43922,"Lathrop, CA",CLEAN
5YJSA1E15HF181929,43700,Model S,2017,75Kwh,Silver Metallic,Tan,"19"" Sport Wheels",34849,"Lathrop, CA",CLEAN
5YJSA1E26GF156884,43800,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",38932,"Newburgh, NY",CLEAN
5YJSA1E22HF194534,43900,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",44115,"Decatur, GA",CLEAN
5YJSA1E24HF203704,43900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",31884,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E20GF159747,44000,Model S,2016,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",50412,"Owings Mills, MD",PREVIOUS ACCIDENT(S)
5YJSA1E15HF214105,44500,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",28283,"Lathrop, CA",CLEAN
5YJSA1E26HF195363,44500,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",38745,"Lathrop, CA",CLEAN
5YJSA1E24GF131689,44600,Model S,2016,Dual Motor 90Kwh,Deep Blue Metallic,Grey,"19"" Sport Wheels",45467,"Littleton, CO",CLEAN
5YJSA1E15HF220227,44600,Model S,2017,75Kwh,Solid Black,Black,"19"" Sport Wheels",36695,"Bellevue, WA",CLEAN
5YJSA1E20HF191664,44600,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",21038,"Auburn, WA",PREVIOUS ACCIDENT(S)
5YJSA1E18HF208654,44700,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",39478,"Lathrop, CA",CLEAN
5YJSA1E20HF184505,44700,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",51469,"Lathrop, CA",CLEAN
5YJSA1E21GF174242,44700,Model S,2016,Dual Motor 75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",25718,"Las Vegas, NV",CLEAN
5YJSA1E2XGF173204,44700,Model S,2016,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",69547,,CLEAN
5YJSA1E22HF186627,44800,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",32490,"Costa Mesa, CA",CLEAN
5YJSA1E13HF214863,44800,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",34158,"Lathrop, CA",CLEAN
5YJSA1E12HF209489,44800,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",26001,"Westmont, IL",CLEAN
5YJSA1E21GF134923,44800,Model S,2016,Dual Motor 70Kwh,Solid Black,Tan,"19"" Sport Wheels",26728,"Cincinnati, OH",CLEAN
5YJSA1E1XHF187001,45000,Model S,2017,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",50071,"Lathrop, CA",CLEAN
5YJSA1E12HF219195,45000,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",29656,"Lathrop, CA",CLEAN
5YJSA1E18GF170826,45100,Model S,2016,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",28007,"Carlsbad, CA",CLEAN
5YJSA1E29GF169208,45100,Model S,2016,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",21648,"Lisle, IL",CLEAN
5YJSA1E27HF187059,45100,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",27173,"Fremont, CA",CLEAN
5YJSA1E23GF168040,45200,Model S,2016,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",35616,"Lisle, IL",CLEAN
5YJSA1E19GF169555,45200,Model S,2016,75Kwh,Solid Black,Black,"19"" Sport Wheels",19603,"Hawthorne, CA",CLEAN
5YJSA1E22HF201479,45200,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",30209,"Lathrop, CA",CLEAN
5YJSA1E13HF205760,45300,Model S,2017,75Kwh,Silver Metallic,Black,"19"" Sport Wheels",24203,"Lathrop, CA",CLEAN
5YJSA1E29GF151341,45300,Model S,2016,Dual Motor 90Kwh,Solid Black,Tan,"19"" Sport Wheels",49023,"Lisle, IL",CLEAN
5YJSA1E18GF172379,45400,Model S,2016,75Kwh,Solid Black,Black,"19"" Sport Wheels",21730,,CLEAN
5YJSA1E27HF209495,45400,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",30016,"Hawthorne, CA",CLEAN
5YJSA1E2XHF170482,45500,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",21459,"Lathrop, CA",CLEAN
5YJSA1E22HF214717,45600,Model S,2017,Dual Motor 75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",39253,"Lisle, IL",PREVIOUS ACCIDENT(S)
5YJSA1E2XHF208888,45600,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",46536,"Elk Grove Village, IL",CLEAN
5YJSA1E1XHF224967,45600,Model S,2017,75Kwh,Solid Black,White,"21"" Wheels",27017,"Tampa, FL",PREVIOUS ACCIDENT(S)
5YJSA1E22HF187843,45700,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",47911,"Elk Grove Village, IL",CLEAN
5YJSA1E15HF209714,45700,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",25137,"Fremont, CA",CLEAN
5YJSA1E21HF191589,45700,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",34378,"Lathrop, CA",CLEAN
5YJSA1E2XHF193275,45800,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",30859,"Lathrop, CA",CLEAN
5YJSA1E15HF184443,45900,Model S,2017,75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",29276,"Littleton, CO",CLEAN
5YJSA1E28HF190570,45900,Model S,2017,Dual Motor 90Kwh,Solid Black,Tan,"19"" Sport Wheels",32293,"Van Nuys, CA",PREVIOUS ACCIDENT(S)
5YJSA1E27GF168042,45900,Model S,2016,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",25443,"Raleigh, NC",PREVIOUS ACCIDENT(S)
5YJSA1E18HF215510,46000,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",32254,"Lathrop, CA",CLEAN
5YJSA1E24HF187858,46100,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",23251,"Costa Mesa, CA",CLEAN
5YJSA1E1XHF213094,46200,Model S,2017,75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",19817,"Nashville, TN",CLEAN
5YJSA1E16HF197024,46400,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",21648,"Costa Mesa, CA",CLEAN
5YJSA1E29HF201396,46000,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",37121,"Owings Mills, MD",CLEAN
5YJSA1E27HF191242,46000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",35197,"Owings Mills, MD",PREVIOUS ACCIDENT(S)
5YJSA1E20HF199893,46100,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",31118,"Owings Mills, MD",PREVIOUS ACCIDENT(S)
5YJSA1E20HF191387,46200,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",25984,"Smithtown, NY",PREVIOUS ACCIDENT(S)
5YJSA1E2XHF194636,46400,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",34508,"Rockville, MD",PREVIOUS ACCIDENT(S)
5YJSA1E26HF191393,46600,Model S,2017,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",37996,"Cincinnati, OH",CLEAN
5YJSA1E26HF191586,46600,Model S,2017,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",54363,"Lisle, IL",CLEAN
5YJSA1E23GF168846,46600,Model S,2016,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",32805,"Lathrop, CA",CLEAN
5YJSA1E2XHF219440,46700,Model S,2017,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",37052,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E20HF199831,46700,Model S,2017,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",52694,"Owings Mills, MD",CLEAN
5YJSA1E22HF185641,46700,Model S,2017,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",34448,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E10HF202699,46700,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",12320,,CLEAN
5YJSA1E14HF204908,46800,Model S,2017,75Kwh,Model X Grey,White,"19"" Sport Wheels",25533,"Brooklyn, NY",CLEAN
5YJSA1E11HF189770,46800,Model S,2017,75Kwh,Solid Black,Black,"19"" Sport Wheels",28194,"Oceanside, CA",CLEAN
5YJSA1E29GF156152,46900,Model S,2016,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",24351,"Matthews, NC",CLEAN
5YJSA1E16HF216039,46900,Model S,2017,75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",20534,"Lathrop, CA",CLEAN
5YJSA1E21GF169915,46900,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",35842,"Elk Grove Village, IL",CLEAN
5YJSA1E10HF204226,46900,Model S,2017,75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",25175,"Lathrop, CA",CLEAN
5YJSA1E29GF168222,46900,Model S,2016,Dual Motor 90Kwh,Silver Metallic,Black,"19"" Sport Wheels",47031,"Elk Grove Village, IL",CLEAN
5YJSA1E21HF190491,47000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",25450,"Fremont, CA",CLEAN
5YJSA1H26EFP66115,47000,Model S,2014,Dual Motor 85Kwh Performance,Model X Grey,Black,"21"" Wheels",35449,"Renton, WA",CLEAN
5YJSA1E25HF192602,47200,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",35580,"Lathrop, CA",CLEAN
5YJSA1E24HF190663,47200,Model S,2017,Dual Motor 90Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",44970,"Costa Mesa, CA",CLEAN
5YJSA1E24HF193546,47200,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",33456,"Decatur, GA",CLEAN
5YJSA1E12HF189745,47400,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",27101,"Elk Grove Village, IL",CLEAN
5YJSA1E4XGF134596,47400,Model S,2016,Dual Motor 90Kwh Performance,Pearl White Multi-Coat,Grey,"19"" Sport Wheels",71112,"Rockville, MD",CLEAN
5YJSA1E17HF215904,47400,Model S,2017,75Kwh,Model X Grey,White,"19"" Sport Wheels",29308,"Burbank, CA",CLEAN
5YJSA1E20HF187839,47500,Model S,2017,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",24403,"Costa Mesa, CA",CLEAN
5YJSA1E21HF196789,47500,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",39817,,CLEAN
5YJSA1E18HF187319,47600,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",18050,"Burbank, CA",CLEAN
5YJSA1E25GF167553,47600,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",83708,"Roswell, GA",CLEAN
5YJSA1E14HF208814,47600,Model S,2017,75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",21275,"Roswell, GA",CLEAN
5YJSA1E24GF171643,47600,Model S,2016,Dual Motor 75Kwh,Model X Grey,Grey,"19"" Sport Wheels",33987,"Owings Mills, MD",CLEAN
5YJSA1E25HF210421,47700,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",36076,"Lathrop, CA",CLEAN
5YJSA1E13HF221425,47700,Model S,2017,75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",32428,"Lathrop, CA",CLEAN
5YJSA1E23HF202463,47800,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",37467,"Costa Mesa, CA",CLEAN
5YJSA1E26HF193208,47800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",34059,"Lathrop, CA",CLEAN
5YJSA1E26GF128471,47900,Model S,2016,Dual Motor 90Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",32603,"Nashville, TN",CLEAN
5YJSA1E24HF199959,48000,Model S,2017,Dual Motor 90Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",24647,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E29HF217551,48200,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",40386,"Lathrop, CA",CLEAN
5YJSA1E13HF208836,48300,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",19807,"Costa Mesa, CA",CLEAN
5YJSA1E12HF203093,48300,Model S,2017,75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",7952,"Lathrop, CA",CLEAN
5YJSA1E28HF193534,48400,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",32908,"Lathrop, CA",CLEAN
5YJSA1E28GF172343,48500,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",49179,"Littleton, CO",CLEAN
5YJSA1E20HF211329,48500,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",39543,,CLEAN
5YJSA1E21HF189518,48600,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",30094,"Bellevue, WA",PREVIOUS ACCIDENT(S)
5YJSA1E25HF208703,48600,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",30307,,CLEAN
5YJSA1E25HF189506,48600,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",39916,"Lathrop, CA",CLEAN
5YJSA1E16GF152907,48700,Model S,2016,75Kwh,Solid Black,Tan,"19"" Sport Wheels",20905,"Costa Mesa, CA",CLEAN
5YJSA1E27GF133971,48900,Model S,2016,Dual Motor 90Kwh,Model X Grey,Tan,"21"" Wheels",15490,"Costa Mesa, CA",CLEAN
5YJSA1E46GF142890,49000,Model S,2016,Dual Motor 90Kwh Ludicrous,Red Multi-Coat,Tan,"19"" Sport Wheels",57206,"Owings Mills, MD",CLEAN
5YJSA1E26GF145156,49200,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",21163,"Rockville, MD",CLEAN
5YJSA1E16HF209432,49200,Model S,2017,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",11597,"Hawthorne, CA",CLEAN
5YJSA1E26GF168789,49200,Model S,2016,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",24952,"Elk Grove Village, IL",CLEAN
5YJSA1E20HF200170,49200,Model S,2017,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",28825,"Lathrop, CA",CLEAN
5YJSA1E17HF208838,49300,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",19845,"Littleton, CO",CLEAN
5YJSA1E26HF219760,49400,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",24220,"Costa Mesa, CA",CLEAN
5YJSA1E25HF223718,49500,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",30431,"Lathrop, CA",CLEAN
5YJSA1E26HF192334,49600,Model S,2017,Dual Motor 90Kwh,Silver Metallic,Black,"19"" Sport Wheels",50292,"Palm Springs, CA",CLEAN
5YJSA1E22HF226401,49700,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,White,"19"" Sport Wheels",38022,"Lathrop, CA",CLEAN
5YJSA1E27HF190852,49800,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",12344,"Lisle, IL",CLEAN
5YJSA1E21HF186554,49800,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",29818,"Mt. Kisco, NY",CLEAN
5YJSA1E20HF212223,49800,Model S,2017,Dual Motor 75Kwh,Solid Black,White,"19"" Sport Wheels",36216,"Newburgh, NY",CLEAN
5YJSA1E28HF193548,49900,Model S,2017,Dual Motor 75Kwh,Model X Grey,White,"19"" Sport Wheels",25819,"Lathrop, CA",CLEAN
5YJSA1E21HF172735,49900,Model S,2017,Dual Motor 75Kwh,Model X Grey,Tan,"19"" Sport Wheels",20287,"Owings Mills, MD",CLEAN
5YJSA1E11HF218796,49900,Model S,2017,75Kwh,Solid Black,Black,"19"" Sport Wheels",19402,"Rocklin, CA",CLEAN
5YJSA1E23HF194638,49900,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",21782,"Owings Mills, MD",CLEAN
5YJSA1E2XGF174692,50000,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",23848,"Lynnwood, WA",CLEAN
5YJSA1E21HF214188,50000,Model S,2017,Dual Motor 90Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",35969,"Maplewood, MN",PREVIOUS ACCIDENT(S)
5YJSA1E20HF208740,50100,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",29975,"Lisle, IL",CLEAN
5YJSA1E15HF214170,50200,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",20376,"Lathrop, CA",CLEAN
5YJSA1E20HF194693,50200,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",23115,"Dedham, MA",CLEAN
5YJSA1E28HF220506,50300,Model S,2017,Dual Motor 75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",30685,"Lathrop, CA",CLEAN
5YJSA1E2XHF213007,50300,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black Cloth,"21"" Wheels",28031,"Roswell, GA",CLEAN
5YJSA1E28HF199639,50300,Model S,2017,Dual Motor 90Kwh,Pearl White Multi-Coat,White,"19"" Sport Wheels",38593,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E24HF209860,50300,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",29808,"Palm Springs, CA",CLEAN
5YJSA1E27HF198689,50300,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",28848,"Lisle, IL",CLEAN
